id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37352310,"2+1,near Taksim,clean&nice,for1-8 persons",221911953,,,Sisli,41.04389,28.98541,Entire home/apt,535,3,0,,,9,365
37353464,Modern Apartment in Heart of Beşiktaş,40169007,Nail,,Besiktas,41.04283,29.00048,Entire home/apt,355,2,11,2021-03-16,0.55,1,148
37353841,Cozy  Apartment in Taksim  with Beautiful garden,69038197,Enver,,Beyoglu,41.03899,28.98298,Entire home/apt,166,4,42,2021-03-03,2.09,7,333
37357398,Stylish Flat in the Most Central and Hip Location,267103577,Oluş Uğur,,Beyoglu,41.03201,28.98526,Entire home/apt,350,6,1,2019-08-07,0.05,1,363
37357732,Cute place in Salacak w a view and comfort,281458120,,,Uskudar,41.01441,29.01502,Private room,243,1,3,2019-12-06,0.15,2,89
37362017,Central Furnished Apt. -Near Cevahir Shopping Mall,268063275,Madinah,,Sisli,41.06633,28.98704,Entire home/apt,550,3,0,,,2,365
37363295,3Bedroom - Private Hamam & Sauna at Galata - Cent.,46026691,,,Beyoglu,41.02665,28.97622,Entire home/apt,421,2,31,2021-03-22,1.58,11,253
37363502,70Two bedrooms superlux flat near snow park,258527937,Noor,,Esenyurt,41.01647,28.68127,Entire home/apt,175,5,1,2019-12-22,0.06,10,0
37375767,COZY ROOM IN BESIKTAS,281635962,Kardelen,,Besiktas,41.04704,28.99784,Private room,139,2,1,2019-12-26,0.06,2,364
37378126,3+1 luxery flat in a private comp. (lake view),281306989,Moaz,,Basaksehir,41.11568,28.76766,Entire home/apt,568,4,5,2020-08-16,0.33,5,104
37378137,2+1 Apartment above the metro  (central area),281306989,Moaz,,Bagcilar,41.05295,28.83088,Entire home/apt,730,3,2,2020-08-10,0.10,5,88
37379838,"Peacefull room, close to Belgrad forest&black sea",106586772,Isil Didem,,Sariyer,41.16552,29.02839,Private room,120,1,7,2020-09-05,0.37,1,88
37380053,3 Bedroom Apt.19th floor near new Istanbul airport,281659303,Mohammed,,Esenyurt,41.07609,28.64898,Entire home/apt,487,7,0,,,1,365
37381899,2+1 flat for families near to Blue Mosque,281670956,Selim,,Fatih,41.00581,28.97006,Entire home/apt,573,1,47,2021-03-20,2.40,5,86
37382377,"A home in Bostancı, special room and safety flat",281675149,Çağla,,Kadikoy,40.95991,29.10131,Private room,120,2,1,2019-08-03,0.05,1,177
37383712,"Rumelihisarı sahil, Kiss the Frog arkasındaki bina",281684166,Eda,,Sariyer,41.08911,29.05684,Private room,250,1,12,2020-10-20,0.64,1,364
37383860,Super Location Cosy Apartment,260141863,Cenk,,Beyoglu,41.0358,28.98685,Entire home/apt,301,7,20,2020-10-07,1.01,3,164
37385233,Room at Cihangir/çukurcuma,6371726,Güneş,,Beyoglu,41.03362,28.98255,Private room,125,1,2,2019-11-28,0.10,1,363
37385710,HOME SWEET HOME,167253281,Gülşah,,Maltepe,40.94098,29.12562,Entire home/apt,373,2,0,,,1,364
37385767,Comfy City Flat in Perfect Location,281710531,Lale,,Sisli,41.05543,28.98604,Entire home/apt,535,2,13,2021-02-22,0.72,1,81
37386035,Terrace Tiny House 1+1 - 1 Minute to Galata Tower,272486770,,,Beyoglu,41.02658,28.97248,Entire home/apt,126,2,12,2021-03-22,0.60,1,275
37387970,F8/ 5 min walk distance tothe CevahirMall andMetro,30721274,Gökhan,,Sisli,41.05732,28.9863,Entire home/apt,709,2,0,,,4,364
37391105,Disinfected Townhouse w Terrace Garden in Cihangir,23037290,Ömer,,Beyoglu,41.03171,28.98041,Entire home/apt,915,7,38,2021-03-12,1.90,4,238
37392459,LEVENT METRO,208003498,İrem,,Sisli,41.07708,29.00931,Entire home/apt,240,3,0,,,1,365
37396150,new apartment in Ayazma compound,271205453,Edip,,Basaksehir,41.07353,28.77114,Entire home/apt,1376,7,1,2019-11-15,0.06,2,0
37396447,"Near Mecidiyeköy and near Cevahir,Zorlu,Kanyon AVM",281878058,Serkan,,Sisli,41.07374,28.99721,Entire home/apt,85,2,2,2020-09-17,0.10,1,340
37398141,Lovely house Near metro,191750992,Nuran,,Kagithane,41.086,29.00286,Entire home/apt,170,4,4,2020-10-11,0.20,1,358
37401196,Kadikoy Center,103174398,Yusuf,,Kadikoy,40.99011,29.0265,Private room,80,1,2,2019-11-15,0.10,1,364
37401292,Cossy 2+1flat so close to Metrobus and GoldenHorn,218642138,Turan,,Beyoglu,41.04891,28.94425,Private room,203,1,1,2019-08-10,0.05,1,179
37403847,Istanbul Queen Apart Hotel,177819596,Huseyin,,Fatih,41.00956,28.97666,Hotel room,489,1,3,2019-08-23,0.15,4,365
37406115,Taksim 3+1[130m2]  vintage home,281988194,Gokhan,,Sisli,41.04453,28.98544,Entire home/apt,653,3,0,,,1,365
37408941,I am here:),272988614,Behlül,,Sisli,41.0609,28.98536,Entire home/apt,155,1,0,,,1,27
37409099,Maslak Vadistanbul Ayazağa İtü Beykent Mef Uniq,282010289,Selen,,Kagithane,41.09362,28.98081,Private room,179,2,0,,,1,90
37409458,"Home, Sweet Home in the  Centre 🌟",8912265,Uğur&Tatya,,Beyoglu,41.03407,28.98093,Entire home/apt,232,2,38,2021-03-24,1.92,3,80
37409665,Gorgeous House with Sea view,75528809,Cansu,,Besiktas,41.04269,29.01164,Private room,400,1,0,,,1,363
37412660,Tiny House,152837228,Bihter,,Besiktas,41.0483,29.00027,Entire home/apt,291,1,0,,,1,5
37413303,DOUBLE ROOM OTTOMARİN,34330068,Sertaç,,Fatih,41.00394,28.97929,Hotel room,188,1,0,,,18,365
37413822,Istanbulun orta yerinde Haznedar Gungorende,271484040,,,Gungoren,41.01212,28.87018,Entire home/apt,415,5,0,,,2,365
37414047,Luxurious Flat at the Heart of Istanbul TAKSIM,271733266,Ozan,,Beyoglu,41.03297,28.97125,Entire home/apt,177,2,17,2020-06-06,0.85,4,5
37414776,Pirasasapi’nın Çatı Katı 💁,211277594,Eda,,Sisli,41.07295,28.98936,Private room,160,1,1,2019-08-14,0.05,3,365
37415232,STANDART ROOM OTTOMARİN,34330068,Sertaç,,Fatih,41.00272,28.97906,Hotel room,188,1,0,,,18,365
37415786,Heart of Nişantaşı 3+1 Bedroom 110M2 privat floor,3162254,Adem,,Sisli,41.05257,28.99015,Entire home/apt,550,2,7,2021-03-31,0.35,4,365
37415855,Luxurious Flat at the Heart of Istanbul TAKSIM 1,271733266,Ozan,,Beyoglu,41.03345,28.97043,Entire home/apt,133,2,19,2020-03-19,0.98,4,8
37415971,Kiralık oda yabancı öğrenci,282087318,Ayşe,,Sisli,41.07281,28.99423,Private room,75,30,0,,,1,363
37416106,Luxurious Flat at the Heart of Istanbul TAKSIM 2,271733266,Ozan,,Beyoglu,41.03535,28.97183,Entire home/apt,146,2,22,2020-06-30,1.15,4,2
37416367,turıstler ıcın kısa vadelı temız kıralık daıre,282089660,Duygu,,Fatih,41.008,28.93816,Private room,80,6,0,,,3,179
37418557,TWİN ROOM OTTOMARİN,34330068,Sertaç,,Fatih,41.00286,28.97713,Private room,204,1,3,2020-11-10,0.15,18,365
37419353,Orient vibes,282120882,Saitali,,Sisli,41.05452,28.98302,Shared room,80,1,0,,,1,365
37420258,Уютно куватира,75258547,Oral,,Beyoglu,41.04056,28.97994,Entire home/apt,190,7,1,2019-11-02,0.06,7,178
37420401,Ev,282130183,Onur,,Pendik,40.88296,29.24605,Shared room,120,1,0,,,1,89
37420693,Only female home with amazing bosphorus view,214975801,Nur,,Uskudar,41.02382,29.01868,Private room,243,1,23,2021-03-14,1.31,2,365
37421438,"Ulaşımı kolay,toplu ulaşıma kolay ulaşım",258688246,Muhammed,,Beyoglu,41.03564,28.98701,Private room,291,1,0,,,1,365
37421718,TWO BEDROOM AND LİVİNG ROOM FREE Wİ-Fİ,269181564,Rüzgar Suits,,Sisli,41.04263,28.98765,Entire home/apt,375,3,1,2019-09-14,0.05,6,356
37422414,1+1 Fully Furnished Flat - Close to everywhere,282146748,Fırat,,Beyoglu,41.04397,28.9761,Entire home/apt,172,1,29,2021-03-18,1.47,1,58
37422687,Eye of İstanbul,282146647,Ahmet Hüsrev,,Kadikoy,40.98616,29.03367,Private room,200,2,13,2020-03-12,0.65,2,364
37422738,Flat in the heart of İstanbul with bosphorus view,214975801,Nur,,Uskudar,41.02181,29.01916,Entire home/apt,622,1,0,,,2,365
37423189,Bolca konfor.,282096738,Berker,,Kadikoy,40.99105,29.04193,Private room,150,1,0,,,1,364
37423707,1+1 flat at Cihangir very near to Taksim,282158409,Aleyna,,Beyoglu,41.03253,28.9885,Entire home/apt,684,2,0,,,1,364
37425664,"Central located, cosy and quite home with garden",282168152,Zeliha,,Beyoglu,41.03739,28.99291,Entire home/apt,300,2,5,2019-11-09,0.25,1,59
37427732,2+1 Deluxe Suit,279972140,On4 Rooms & Suites,,Atasehir,40.98214,29.18267,Entire home/apt,675,1,1,2019-08-13,0.05,2,365
37429528,TEMİZ VE MERKEZİ KONUMDA NEŞELİ GENÇ EVİ :),282225336,Gonca,,Beyoglu,41.04625,28.94715,Private room,80,1,3,2019-10-06,0.16,1,91
37435944,cihangir privte  single room,196145840,Mary,,Beyoglu,41.03307,28.98319,Private room,90,1,5,2020-08-19,0.31,3,305
37437650,üniversite öğrencisi 2 kadın için 2 kiralık oda!!,282309127,Veysel,,Kucukcekmece,40.9996,28.79488,Private room,125,3,0,,,1,0
37437850,Nearby subway centre location a cosy flat,279213359,Eyüp,,Umraniye,41.02668,29.09425,Entire home/apt,341,1,0,,,1,180
37439202,ساحل البحر . افجيلار . اسطنبول,282321166,Reham,,Avcilar,40.9718,28.71824,Entire home/apt,487,1,0,,,1,365
37443609,THE HEART OF BESIKTAS BIG APARTMENT,281635962,Kardelen,,Besiktas,41.04706,28.99825,Entire home/apt,314,2,4,2020-01-04,0.20,2,364
37444286,Superior Sea View Doble Room,279209272,Giyasettin,,Fatih,41.00459,28.96197,Hotel room,486,1,0,,,3,365
37446012,Near Taxim/Central Located Bomonti - Charming Room,282374381,Mert,,Sisli,41.06007,28.98402,Private room,140,1,0,,,1,89
37447767,Best view of bosphorus in cihangir luxury110m2 1+1,282390618,Teoman,,Beyoglu,41.03062,28.987,Entire home/apt,614,3,0,,,1,363
37447992,Cozy and warm room at Anatolian side of Istanbul,282393438,Selen,,Kadikoy,40.9709,29.08012,Private room,5000,1,2,2019-12-08,0.10,1,88
37449494,Family hospitality in old city,21593285,,,Fatih,41.01063,28.98461,Hotel room,382,1,5,2019-12-11,0.25,5,365
37450349,Like Your Home!,6190925,Alkın,,Kartal,40.89063,29.18541,Private room,100,2,0,,,1,179
37453601,Wooden House in Balat -Historical with terrace.,128600507,Berkay,,Fatih,41.03332,28.94446,Entire home/apt,384,1,7,2020-07-27,0.38,1,180
37454932,Full deniz manzarali cati kati evimiz mutlu ve huz,282487996,Tugba,,Avcilar,40.98427,28.70369,Private room,80,1,0,,,1,180
37457387,Lüks ve temiz,48895040,Ahmet TuRan,,Kucukcekmece,40.99472,28.78508,Private room,572,2,0,,,2,363
37457444,Welcome to Istanbul Guys!,248698604,Merve,,Sisli,41.04782,28.9795,Private room,96,1,0,,,1,179
37457708,Stylish apartment on the 33rd floor -  Akbati Mall,268185619,Abdirahman,,Esenyurt,41.05799,28.66618,Entire home/apt,406,1,6,2020-10-05,0.32,1,184
37457839,Cozy Private Room with Garden,81737998,Umut,,Kadikoy,40.98159,29.04797,Private room,80,3,8,2021-03-10,0.46,1,111
37458419,2Bedrooms walking distance  to Cevahir & Nisantasi,282576092,Abdullah,,Sisli,41.05578,28.98712,Entire home/apt,456,2,15,2021-02-28,0.76,1,180
37458989,Nişantaşı merkez,275793862,Ilyas,,Sisli,41.05895,28.9891,Entire home/apt,199,3,8,2021-01-03,0.42,12,355
37462853,2 Güvenli ferah huzurlu EV,280112074,Nafi,,Kartal,40.90941,29.22333,Entire home/apt,180,1,1,2019-12-07,0.06,4,364
37463695,"Stylish House , perfect location.",133598975,Umut,,Beyoglu,41.02882,28.98078,Entire home/apt,183,2,22,2021-03-07,1.14,1,336
37464526,Home sweet home,219418089,Çağdaş,,Besiktas,41.04885,29.00514,Entire home/apt,430,3,1,2019-09-12,0.05,1,180
37466694,Sunrise Lovers! Panoramic Loft 🖤 Terrace BBQ,6088298,,,Beyoglu,41.03194,28.98516,Entire home/apt,2005,4,19,2021-01-09,1.05,3,355
37471539,apartman dairesinde ortak kullanım,278427477,Bilgin Arif,,Atasehir,41.00683,29.09076,Private room,150,2,0,,,1,365
37474762,土耳其上海民宿,75258547,Oral,,Sisli,41.04196,28.98222,Entire home/apt,210,7,0,,,7,178
37474774,"Economic Luxury Home, daily, weekly,  monthly rent",282700338,Muhammad,,Sisli,41.05924,28.98833,Entire home/apt,1441,1,0,,,1,365
37476291,Relax huge place right centre of the town,174955640,Kurtan,,Besiktas,41.0479,28.99911,Entire home/apt,377,7,1,2019-09-07,0.05,1,363
37476444,Cozy apartment in big bright flat center of city,50304779,Semih,,Sisli,41.06479,28.99945,Entire home/apt,764,2,0,,,1,90
37476665,nature house,166937753,Rabia,,Maltepe,40.96974,29.19686,Private room,220,1,1,2019-08-24,0.05,1,58
37476744,Gallery N’Suite,76299198,Kaan,,Sisli,41.05631,28.98732,Entire home/apt,658,3,4,2020-07-25,0.27,1,278
37477428,Cozy House at the center of city Üsküdar Istanbul,120657971,Sarp,,Uskudar,41.02062,29.02155,Private room,80,1,0,,,1,363
37477509,TRAMP TOWERS METROBÜS YANI 1+1 DAİRE,6205119,Kadir,,Sisli,41.07599,28.9904,Private room,450,1,0,,,4,179
37478217,Cihangir’in göbeğinde tarihi bina,282728650,,,Beyoglu,41.03321,28.98279,Entire home/apt,250,1,0,,,1,364
37479242,10 minutes walking to marmara park shopping mall,203981241,Hash,,Esenyurt,41.02418,28.65796,Entire home/apt,200,1,0,,,1,179
37480014,Lovely apartment - Ideal for short stays,282746850,İlhan,,Kadikoy,40.98459,29.06909,Entire home/apt,914,1,0,,,1,365
37483796,Feeling at home.,194983669,Selin,,Pendik,40.88701,29.27148,Private room,500,1,2,2019-09-24,0.10,1,363
37485501,lovely flat with bosphours view in cihangir,282419803,Eylül,,Beyoglu,41.03236,28.9879,Entire home/apt,500,3,2,2019-11-26,0.11,1,59
37486512,3 BR Apartment in silent neighboorhood in Besiktas,272069658,Fulya,,Besiktas,41.05919,29.00257,Entire home/apt,750,2,0,,,1,179
37486746,Eyüp sahil manzaralı super lüx dublex daire,81138213,Berkan,,Eyup,41.05795,28.94133,Entire home/apt,620,2,0,,,1,89
37487622,İstanbulun Göbeğinde Kaliteli Konaklama,282810746,Ahmet,,Sisli,41.05611,28.9928,Private room,85,1,5,2019-11-16,0.27,1,89
37489456,Ev,282843440,Ahmet,,Tuzla,40.85519,29.29754,Private room,229,1,0,,,1,179
37492201,Oda 28,282468649,Lokman,,Uskudar,41.0233,29.0169,Private room,70,1,1,2019-08-10,0.05,1,180
37494044,"Safe, Clean, Family? Bakırköy?Acıbadem Hospital?",279822773,Raushan,,Bakirkoy,40.98478,28.87239,Entire home/apt,649,10,0,,,2,90
37494104,"cozy apartment, fresh air, nice view,good vibes",282935987,Faris,,Besiktas,41.05456,29.02025,Private room,80,1,1,2019-10-20,0.06,1,180
37494658,Cosy flat in Beşiktaş,281365675,Ahmet,,Besiktas,41.05228,29.00512,Entire home/apt,250,2,1,2020-12-14,0.27,1,180
37504474,Disinfected!★60m² Apartment★ AC/NESPRESSO/ NETFLIX,7980429,Eren,,Beyoglu,41.03127,28.98002,Entire home/apt,557,6,45,2021-02-28,2.26,24,241
37505129,Luxury Residence Near Metro with Amazing View,11072564,Emrah,,Kadikoy,40.99404,29.06313,Entire home/apt,329,1,5,2019-11-17,0.26,1,25
37512248,Black Suite Hotel,266206164,Ali Osman,,Beyoglu,41.03861,28.97739,Hotel room,159,1,4,2020-02-25,0.21,3,365
37512649,The most beautiful view of the Golden Horn,190292047,Asli,,Beyoglu,41.05937,28.95111,Entire home/apt,400,2,2,2021-03-16,0.69,1,363
37513566,Central new apartment 10 min walk from Taksim,155722667,Tiba,,Sisli,41.0452,28.98365,Entire home/apt,484,3,8,2021-02-15,0.41,1,253
37514249,"İstanbul'un en güzel yerinde, butik oda.Kadiköy",283154214,İbrahim,,Kadikoy,41.00331,29.0309,Private room,80,1,1,2020-03-05,0.08,1,89
37514895,Elysium residence lüx konsept,194559703,Hüseyin,,Beyoglu,41.04112,28.97502,Entire home/apt,730,3,0,,,5,363
37516606,Comfortable Suite Room with Galata Tower View,276167461,,,Beyoglu,41.02707,28.98076,Entire home/apt,228,1,13,2020-09-17,0.65,17,362
37517005,İSTEĞİNİZE BAĞLI KONSEPT HER BÜTÇEYE UYGUN,272459288,Zirkon Suit,,Umraniye,41.01734,29.1072,Private room,120,1,0,,,4,365
37517133,MOST POPULAR AREA,36534433,Koray,,Sisli,41.06004,28.98635,Entire home/apt,540,2,11,2021-01-04,0.67,20,348
37517146,"Super Location, Balcony room",283176840,Ayyub,,Kadikoy,40.99048,29.03036,Private room,100,1,19,2020-10-15,1.01,1,62
37517953,Large apartment in lovely scenic surrounding,279503715,Ahmad,,Beylikduzu,40.9992,28.64766,Entire home/apt,1623,7,0,,,2,89
37522304,Taksim Delüx vip  1+1,79920773,Ali,,Sisli,41.04353,28.9821,Entire home/apt,800,1,0,,,1,364
37522559,Central House in Best Location,283271701,Serdarr,,Fatih,41.00378,28.97635,Private room,85,2,14,2020-08-24,0.71,9,365
37524062,Cozy Studio in Old City whit Great Location,243427507,Ramazan,,Fatih,41.0026,28.97693,Entire home/apt,220,1,1,2019-12-16,0.06,5,365
37524133,"2nd floor, rear side, no lift",26045721,Huseyin Asim,,Fatih,41.00632,28.95482,Entire home/apt,204,3,4,2020-01-04,0.20,22,365
37524586,Lively Big Room with a Bosphrous View in Cihangir,473728,Tolga,,Beyoglu,41.03267,28.9842,Private room,97,1,15,2021-03-22,0.77,2,80
37527036,"Designed Historic House w/t Terrace, BALAT",283361030,Ezgi & Hani,,Fatih,41.03025,28.94555,Entire home/apt,449,30,1,2019-08-13,0.05,1,90
37528947,Kadıköy merkezi konumda metro vapur marmaray 5dk,283262956,Selami,,Kadikoy,40.99471,29.02524,Private room,439,1,0,,,1,365
37533016,"Comfortable flat, near bagdat street.",95744920,Halil,,Kadikoy,40.96386,29.08598,Private room,180,1,0,,,2,178
37533372,luxury designed and beautiful view from terrace,99487706,Hazar,,Sisli,41.05708,28.99727,Entire home/apt,384,1,4,2019-10-08,0.20,1,365
37533487,GÜZEL BİR EV,283461605,Mücahit,,Umraniye,41.01755,29.12415,Private room,80,2,0,,,1,363
37533591,Çınar's home,283461604,Muhammed,,Uskudar,41.02034,29.03304,Private room,95,1,0,,,1,90
37535984,Superior Studio Flat 2 nd Floor,3257050,Tolga,,Beyoglu,41.03609,28.9807,Private room,182,3,42,2021-02-19,2.12,7,330
37540332,"Room: 32 Clean, Cosy, Cheap place Next to Metro M2",10783169,Omer,,Sisli,41.06297,28.99511,Private room,88,1,4,2021-03-28,0.21,6,317
37544613,"Hi, you wanna stay safety place? Come my house",277265726,Irem,,Umraniye,41.0125,29.111,Private room,130,1,0,,,1,178
37545205,metrobus hattına yakın oda :),283569262,Adi̇l,,Buyukcekmece,41.02183,28.57755,Shared room,80,1,0,,,1,364
37545257,İstanbul’un en güzel yerlerinden altın boynuzda,282942296,Filiz,,Beyoglu,41.04274,28.95073,Entire home/apt,200,5,0,,,1,357
37546103,Üzüm bağı var evini önünde,265791207,İsa,,Fatih,41.0031,28.96984,Entire home/apt,389,2,0,,,2,0
37547132,Naturist,75258547,Oral,,Sisli,41.04205,28.98047,Entire home/apt,300,7,0,,,7,178
37547396,Voted 'hip' & on UNESCO Cultural List. Historic!,1277051,,,Fatih,41.03019,28.94912,Entire home/apt,315,3,6,2020-03-28,0.30,3,121
37548193,Enjoy the Charm of Bosphorus,133538839,Bahar,,Besiktas,41.05459,29.02624,Private room,398,1,0,,,9,30
37548366,"Sunset in Kadıköy, Moda",282146647,Ahmet Hüsrev,,Kadikoy,40.98426,29.03343,Private room,150,2,2,2020-03-09,0.15,2,365
37548743,Beautiful Family Flat,1438635,Ali,,Beyoglu,41.03091,28.97506,Entire home/apt,963,5,1,2020-03-19,0.08,8,91
37548754,istanbulun göbeğinde kuş sesleri ile uyanmak,283595982,Funda,,Kucukcekmece,41.0314,28.76648,Private room,120,1,0,,,1,365
37550189,A room with a terrace in the center of atasehir,279115835,Ahmed Said,,Atasehir,41.00617,29.08681,Private room,80,1,10,2020-11-10,0.50,4,242
37550472,HER BÜTÇEYE UYGUN ULTRALUX AHŞAP KONSEPT HİJYENİK,272459288,Zirkon Suit,,Atasehir,40.99371,29.09279,Entire home/apt,125,1,0,,,4,365
37553706,1+2 VIP apartment in Kayasehir with high view.,265906569,Fito,,Basaksehir,41.11977,28.76678,Entire home/apt,406,20,0,,,3,364
37553750,Cosy & Clean studio is too close to all,6750187,Erol & Emre,,Beyoglu,41.02964,28.97164,Entire home/apt,273,2,62,2021-03-26,3.14,5,335
37555744,TAKSİM MEYDANINA YAKIN DAİRE 1,23664138,Hüseyin,,Beyoglu,41.03311,28.98331,Entire home/apt,224,4,13,2020-09-21,0.70,4,133
37556296,Güvenli ve nezih,20220471,Ahmet,,Umraniye,41.0056,29.10856,Private room,80,1,0,,,1,363
37559028,Cozy Apartment at The Very Center of İstanbul,264269804,İlayda,,Beyoglu,41.03108,28.98036,Entire home/apt,567,2,0,,,1,88
37559576,Beşiktaş'ta merkezi konumda ferah bir ev,283706387,Büşra,,Besiktas,41.04625,29.00327,Entire home/apt,415,1,13,2021-02-25,0.65,2,365
37559764,Efehan,283376573,Mohamed,,Sisli,41.05315,28.96997,Shared room,80,30,0,,,1,364
37559874,Bright Apartment in Beyoglu,1438635,Ali,,Beyoglu,41.03091,28.97506,Entire home/apt,334,30,0,,,8,92
37559915,5 min. to Taksim Square,45351631,Simay,,Sisli,41.04292,28.98564,Entire home/apt,250,2,1,2019-08-17,0.05,1,89
37560668,Maslak Green Pine Residence Cosy Home,77793992,Ayşe,,Sisli,41.12112,29.00379,Entire home/apt,249,3,0,,,1,89
37562896,"DENİZE 300 METRE  ŞATO GİBİ VİLLA!!
KENDİ EVİNİZ!!",280580349,Fırat,,Arnavutkoy,41.34066,28.68218,Entire home/apt,600,3,0,,,2,180
37564665,"On good location,new and comfortable special home",274842030,Mert,,Sisli,41.05976,28.99384,Entire home/apt,150,4,0,,,3,363
37565827,Unique flat in historical apt.,134117509,Aykut,,Beyoglu,41.03051,28.97397,Private room,200,1,18,2021-01-17,0.91,1,177
37573134,Perfect location / Cozy and big room,100622919,Hilal,,Uskudar,41.01257,29.0359,Private room,85,7,12,2021-01-04,0.65,7,175
37573475,Taksim Beşiktaş Eminönü Balat Metrobüse 20 dakika,283642530,Gkhn,,Gaziosmanpasa,41.06517,28.93477,Entire home/apt,200,2,0,,,1,364
37574095,Closest place to the New İstanbul Airport,283872027,Bahaddin,,Eyup,41.18005,28.89323,Private room,195,1,3,2019-08-30,0.15,1,335
37574982,Park hause istanbul,253241713,Ali,,Beyoglu,41.03443,28.98286,Entire home/apt,109,1,0,,,3,365
37577270,Cosy private room very close to the Ortaköy Coast,20903516,Ulas,,Besiktas,41.05221,29.02306,Private room,153,2,0,,,1,88
37577704,Stylish Home in Taksim,30712846,Nil,,Beyoglu,41.03688,28.97349,Entire home/apt,374,3,1,2019-09-16,0.05,2,179
37579388,Pool A/c SECURİTY CARPARK new clean  furnutire ***,279493109,Tuba,,Esenyurt,41.02339,28.65744,Entire home/apt,946,9,0,,,3,365
37581153,Girls Only Place Lilac Room Centrally Located,10613916,Mehmet,,Sisli,41.05028,28.98686,Private room,77,28,1,2020-11-20,0.22,9,337
37581160,Nice apartment in finest complexes of Istanbul ;),266606040,Bader,,Esenyurt,41.05842,28.66556,Entire home/apt,277,1,3,2020-11-12,0.51,1,161
37581442,New charming flat near Kadikoy,49824125,,,Maltepe,40.93847,29.11373,Private room,250,2,0,,,2,165
37582139,2+1 AİLE ODASI (3-room family apartment),266523636,Ali,,Fatih,41.00546,28.96279,Entire home/apt,382,1,1,2019-09-21,0.05,8,365
37582573,Cosy and spacious apartment in exquisite location,31200706,Yankı,,Kadikoy,40.9678,29.07399,Entire home/apt,716,90,5,2019-12-30,0.28,1,245
37582675,Like Your Own Home,283929640,Bilal,,Beykoz,41.09239,29.13077,Private room,115,1,0,,,1,89
37583326,Ortakoy sahıle 2 dakika,204290013,Hamza,,Besiktas,41.05157,29.02557,Entire home/apt,1380,1,2,2019-08-29,0.10,2,179
37584127,Çok merkezi ve toplu taşıma cok kolay,283936839,Ipek,,Atasehir,40.97248,29.11389,Private room,60,1,0,,,1,364
37584603,Cosy home at Beyoğlu,58824356,Gamze,,Beyoglu,41.03363,28.96318,Entire home/apt,250,1,1,2019-09-26,0.05,1,90
37585821,Studio Apartment w. Balcony in Galata (A14),6735146,Noa,,Beyoglu,41.02574,28.9769,Entire home/apt,516,3,1,2021-01-03,0.34,19,353
37587468,Beautiful little apartment room close to center,167924773,Mervan,,Sisli,41.05365,28.97938,Private room,96,1,0,,,1,89
37588292,Romeo Firsth floor No.3,194713605,Ateş Berker,,Beyoglu,41.03813,28.98176,Entire home/apt,114,1,1,2019-08-16,0.05,13,90
37588702,Nişantaşı  besides American hospital,283976952,Ahmet Turan,,Sisli,41.05263,28.99447,Hotel room,200,5,0,,,1,365
37589309,2 Bedroom Apartment with Iconic Golden Horn View,283866489,Stay Lab,,Beyoglu,41.03219,28.97477,Entire home/apt,774,2,15,2021-03-11,0.81,6,1
37592313,cozy flat  taksim,190710196,Sadaf,,Beyoglu,41.03666,28.97431,Entire home/apt,95,1,7,2021-03-27,1.01,3,337
37592409,Luxury & Design Flat@Ortakoy with private balcony,265155408,İsmail,,Besiktas,41.05309,29.02757,Entire home/apt,687,2,5,2021-01-14,0.26,4,179
37594077,Private Room in Besiktas,146433960,Merve,,Besiktas,41.04821,29.0061,Private room,200,1,0,,,1,89
37594514,伊斯坦布尔老城区双床房,267069067,东,,Fatih,41.01912,28.93476,Private room,2475,1,0,,,8,90
37595493,Huge House Sea View 4 Bedroom - 50 mt to Taksim,39140062,Ali,,Beyoglu,41.0342,28.98666,Entire home/apt,428,1,45,2021-03-28,2.26,5,152
37598456,Cute  home colorful clean comfortable central,281458120,,,Uskudar,41.00283,29.02012,Entire home/apt,389,1,1,2019-11-02,0.06,2,364
37601029,Luxury apartment overlooking a bond and a pool.,196439395,Muhammed,,Esenyurt,41.05735,28.66635,Entire home/apt,730,5,2,2020-01-04,0.11,1,361
37607200,Evim,24817399,Zehra,,Atasehir,40.98113,29.10944,Entire home/apt,350,7,0,,,1,365
37607526,Excellent location 100 meters to taksim square,40898356,Mehmet Sinan,,Beyoglu,41.03557,28.98573,Private room,71,1,0,,,1,178
37610658,Elysium Residence Taksim 1+1 (58),23323077,Cihan,,Sisli,41.04207,28.98238,Entire home/apt,519,2,1,2019-11-06,0.06,12,329
37616981,Room in a cosy flat with a garden in the old city.,136574729,Oguzhan,,Fatih,41.01484,28.93163,Private room,80,1,10,2020-09-11,0.56,1,364
37618722,"Luxury renovated, Proper Flat- Beyoglu 6",13858046,Mersin,,Beyoglu,41.02532,28.97306,Entire home/apt,450,25,0,,,6,355
37620042,Next to metro HOME..2+1,270345338,Hasan,,Sisli,41.05439,28.98621,Entire home/apt,691,3,1,2020-08-31,0.14,3,179
37621497,Secret Garden of Galata🍃,283456132,Iclal,,Beyoglu,41.02746,28.97637,Entire home/apt,226,1,59,2021-03-21,2.98,1,346
